Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771977927,20,,Aggregated,195.500000,0.000000,77,78,78,79,80,82,86,97,170,180,180,6294,0,77,77.91203604243235,72.1800829996937,181.86850000347476,1240.1855735621227
1771977928,20,,Aggregated,195.500000,0.000000,77,78,78,79,80,82,86,96,170,180,180,6491,0,77,77.89468404145649,72.1800829996937,181.86850000347476,1240.7314743490988
1771977929,20,,Aggregated,195.700000,0.000000,77,78,78,79,80,82,85,95,170,180,180,6685,0,77,77.86841393659692,72.1800829996937,181.86850000347476,1239.7286462228872
1771977930,20,,Aggregated,195.400000,0.000000,77,78,78,79,80,82,85,95,170,180,180,6880,0,77,77.84168130932242,72.1800829996937,181.86850000347476,1240.3799418604651
1771977931,20,,Aggregated,195.400000,0.000000,77,78,78,79,80,82,85,94,170,180,180,7073,0,77,77.80805568063808,72.1800829996937,181.86850000347476,1239.3690089071115
1771977932,20,,Aggregated,195.100000,0.000000,77,78,78,79,80,82,86,99,170,180,180,7263,0,77,77.90978022072369,72.1800829996937,181.86850000347476,1239.35040616825
1771977933,20,,Aggregated,195.200000,0.000000,77,78,78,79,80,82,86,98,170,180,180,7453,0,77,77.90055364646912,72.1800829996937,181.86850000347476,1238.772038105461
1771977934,20,,Aggregated,194.200000,0.000000,77,78,78,79,80,82,86,97,170,180,180,7646,0,77,77.89661874929925,72.1800829996937,181.86850000347476,1239.229924143343
1771977935,20,,Aggregated,193.800000,0.000000,77,78,78,79,80,82,86,97,170,180,180,7842,0,77,77.88373920851055,72.1800829996937,181.86850000347476,1239.5198928844682
1771977936,20,,Aggregated,193.900000,0.000000,77,78,78,79,80,82,86,96,170,180,180,8037,0,77,77.87539803834392,72.1800829996937,181.86850000347476,1239.9355480900833
1771977937,20,,Aggregated,193.700000,0.000000,77,78,78,79,80,82,85,96,170,180,180,8228,0,77,77.86567151678013,72.1800829996937,181.86850000347476,1241.4061740398638
1771977938,20,,Aggregated,193.400000,0.000000,77,78,78,79,80,82,85,95,170,180,180,8425,0,77,77.84908665637829,72.1800829996937,181.86850000347476,1241.3040949554895
1771977939,20,,Aggregated,192.700000,0.000000,77,78,78,79,80,82,85,95,170,180,180,8620,0,77,77.8282896939606,72.1800829996937,181.86850000347476,1242.674825986079
1771977940,20,,Aggregated,193.000000,0.000000,77,78,78,79,80,82,85,94,170,180,180,8813,0,77,77.80832652966355,72.1800829996937,181.86850000347476,1244.2852604107568
1771977941,20,,Aggregated,193.200000,0.000000,77,78,78,79,80,82,85,94,170,180,180,9010,0,77,77.7856943072048,72.1800829996937,181.86850000347476,1244.034961154273
1771977942,20,,Aggregated,193.200000,0.000000,77,78,78,79,80,82,85,93,170,180,180,9205,0,77,77.76646311373224,72.1800829996937,181.86850000347476,1244.8570342205323
1771977943,20,,Aggregated,193.400000,0.000000,77,78,78,79,80,81,85,93,170,180,180,9401,0,77,77.74885192754938,72.1800829996937,181.86850000347476,1243.496011062653
1771977944,20,,Aggregated,193.800000,0.000000,77,78,78,79,80,81,85,92,170,180,180,9597,0,77,77.73672902739442,72.1800829996937,181.86850000347476,1243.5490257372096
1771977945,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,81,84,92,170,180,180,9793,0,77,77.7224705341489,72.1800829996937,181.86850000347476,1243.4083529051363
1771977946,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,81,84,92,170,180,180,9988,0,77,77.70438809761325,72.1800829996937,181.86850000347476,1244.2937525030036
1771977947,20,,Aggregated,194.500000,0.000000,77,78,78,79,80,81,84,92,170,180,180,10187,0,77,77.69276535329152,72.1800829996937,181.86850000347476,1245.242171394915
1771977948,20,,Aggregated,194.700000,0.000000,77,78,78,79,80,81,84,91,170,180,180,10385,0,77,77.68054898450045,72.1800829996937,181.86850000347476,1245.7509870004815
1771977949,20,,Aggregated,195.700000,0.000000,77,78,78,79,80,81,84,91,170,180,180,10581,0,77,77.66823056630425,72.1800829996937,181.86850000347476,1245.799073811549
1771977950,20,,Aggregated,196.000000,0.000000,77,78,78,79,80,81,85,95,180,190,200,10758,0,77,77.80505751079626,72.1800829996937,204.67412500147475,1246.3835285369028
1771977951,20,,Aggregated,195.500000,0.000000,77,78,78,79,80,81,84,94,180,190,200,10952,0,77,77.79202148413232,72.1800829996937,204.67412500147475,1246.4106099342587
1771977952,20,,Aggregated,193.700000,0.000000,77,78,78,79,80,81,84,94,180,190,200,11151,0,77,77.77760078317911,72.1800829996937,204.67412500147475,1245.5939377634293
1771977953,20,,Aggregated,193.700000,0.000000,77,78,78,79,80,81,84,93,180,190,200,11346,0,77,77.76384917215739,72.1800829996937,204.67412500147475,1245.7612374405076
1771977954,20,,Aggregated,194.100000,0.000000,77,78,78,79,80,81,84,92,180,190,200,11547,0,77,77.74983345589686,72.1800829996937,204.67412500147475,1245.670823590543
1771977955,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,81,84,92,180,190,200,11745,0,77,77.73821169265614,72.1800829996937,204.67412500147475,1245.3507875691785
1771977956,20,,Aggregated,194.600000,0.000000,77,78,78,79,80,81,84,92,180,190,200,11940,0,77,77.72156052858494,72.1800829996937,204.67412500147475,1245.0227805695142
1771977957,20,,Aggregated,194.800000,0.000000,77,78,78,79,80,81,84,92,180,190,200,12134,0,77,77.7073764938474,72.1800829996937,204.67412500147475,1244.8444865666722
1771977958,20,,Aggregated,195.100000,0.000000,77,78,78,79,80,81,84,91,180,190,200,12336,0,77,77.69804606123328,72.1800829996937,204.67412500147475,1244.8520590142673
1771977959,20,,Aggregated,194.600000,0.000000,77,78,78,79,80,81,84,91,180,190,200,12531,0,77,77.68868621853191,72.1800829996937,204.67412500147475,1245.7414412257601
1771977960,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,81,84,92,180,190,200,12722,0,77,77.70793024920955,72.1800829996937,204.67412500147475,1246.8262065712938
1771977961,20,,Aggregated,194.600000,0.000000,77,78,78,79,80,81,84,92,180,190,200,12915,0,77,77.7049810755269,72.1800829996937,204.67412500147475,1247.72760356175
1771977962,20,,Aggregated,196.900000,0.000000,77,78,78,79,80,82,85,97,170,190,200,13095,0,77,77.80954661561228,72.1800829996937,204.67412500147475,1247.663612065674
1771977963,20,,Aggregated,196.000000,0.000000,77,78,78,79,80,82,86,98,170,190,200,13281,0,77,77.86435710582644,72.1800829996937,204.67412500147475,1247.8677057450493
1771977964,20,,Aggregated,195.000000,0.000000,77,78,78,79,80,82,87,99,170,190,200,13471,0,77,77.89290411346744,72.1800829996937,204.67412500147475,1247.10437235543
1771977965,20,,Aggregated,193.200000,0.000000,77,78,78,79,80,82,87,98,170,190,200,13664,0,77,77.88755724761822,72.1800829996937,204.67412500147475,1247.0437646370024
1771977966,20,,Aggregated,192.400000,0.000000,77,78,78,79,80,82,86,98,170,190,200,13858,0,77,77.87756823823426,72.1800829996937,204.67412500147475,1247.869894645692
1771977967,20,,Aggregated,191.700000,0.000000,77,78,78,79,80,82,86,98,170,190,200,14055,0,77,77.86883398679575,72.1800829996937,204.67412500147475,1248.0449662041979
1771977968,20,,Aggregated,191.400000,0.000000,77,78,78,79,80,82,86,97,170,190,200,14245,0,77,77.85923012329877,72.1800829996937,204.67412500147475,1247.926711126711
1771977969,20,,Aggregated,191.300000,0.000000,77,78,78,79,80,82,87,100,170,190,200,14431,0,77,77.9384283013893,72.1800829996937,204.67412500147475,1249.0604947682073
1771977970,20,,Aggregated,191.200000,0.000000,77,78,78,79,80,82,87,100,170,190,200,14626,0,77,77.92633731515012,72.1800829996937,204.67412500147475,1248.8098591549297
1771977971,20,,Aggregated,189.900000,0.000000,77,78,78,79,80,82,87,99,170,190,200,14818,0,77,77.91687900049698,72.1800829996937,204.67412500147475,1249.1423943852071
1771977972,20,,Aggregated,189.500000,0.000000,77,78,78,79,80,82,86,99,170,190,200,15013,0,77,77.9066540487875,72.1800829996937,204.67412500147475,1248.9427163125292
1771977973,20,,Aggregated,189.900000,0.000000,77,78,78,79,80,82,86,99,170,190,200,15204,0,77,77.89290044990602,72.1800829996937,204.67412500147475,1248.5695869508024
1771977974,20,,Aggregated,190.700000,0.000000,77,78,78,79,80,82,86,98,170,190,200,15400,0,77,77.88302865697352,72.1800829996937,204.67412500147475,1248.2888311688312
1771977975,20,,Aggregated,192.100000,0.000000,77,78,78,79,80,82,86,98,170,190,200,15597,0,77,77.87281699630527,72.1800829996937,204.67412500147475,1248.3181381034815
1771977976,20,,Aggregated,192.600000,0.000000,77,78,78,79,80,82,86,98,170,190,200,15794,0,77,77.8602524391115,72.1800829996937,204.67412500147475,1248.4335190578702
1771977977,20,,Aggregated,192.800000,0.000000,77,78,78,79,80,82,86,98,170,190,200,15990,0,77,77.85048847813026,72.1800829996937,204.67412500147475,1249.0985616010007
1771977978,20,,Aggregated,192.700000,0.000000,77,78,78,79,80,82,86,97,170,190,200,16186,0,77,77.84068155741697,72.1800829996937,204.67412500147475,1249.1703941677993
1771977979,20,,Aggregated,193.300000,0.000000,77,78,78,79,80,82,86,97,170,190,200,16383,0,77,77.82866556188456,72.1800829996937,204.67412500147475,1249.2927424769578
1771977980,20,,Aggregated,193.300000,0.000000,77,78,78,79,80,82,86,97,170,190,200,16578,0,77,77.81683043420948,72.1800829996937,204.67412500147475,1248.888406321631
1771977981,20,,Aggregated,194.700000,0.000000,77,78,78,79,80,82,86,97,170,190,200,16772,0,77,77.80689247086158,72.1800829996937,204.67412500147475,1248.9854519437158
1771977982,20,,Aggregated,194.700000,0.000000,77,78,78,79,80,82,86,96,170,190,200,16964,0,77,77.79677947060006,72.1800829996937,204.67412500147475,1248.8430205140296
1771977983,20,,Aggregated,194.800000,0.000000,77,78,78,79,80,82,85,96,170,190,200,17163,0,77,77.78508808333191,72.1800829996937,204.67412500147475,1248.7597156674242
1771977984,20,,Aggregated,195.100000,0.000000,77,78,78,79,80,82,85,96,170,190,200,17358,0,77,77.77599092097233,72.1800829996937,204.67412500147475,1248.5733379421592
1771977985,20,,Aggregated,195.000000,0.000000,77,78,78,79,80,82,85,95,170,190,200,17557,0,77,77.76294188575675,72.1800829996937,204.67412500147475,1248.1390328643845
1771977986,20,,Aggregated,195.400000,0.000000,77,78,78,79,80,82,85,95,170,190,200,17748,0,77,77.75705247646047,72.1800829996937,204.67412500147475,1248.491322965968
1771977987,20,,Aggregated,196.000000,0.000000,77,78,78,79,80,82,86,97,170,190,200,17934,0,77,77.81692793126243,72.1800829996937,204.67412500147475,1248.9692204750752
1771977988,20,,Aggregated,195.900000,0.000000,77,78,78,79,80,82,86,97,170,190,200,18132,0,77,77.80410985711906,72.1800829996937,204.67412500147475,1249.322634017207
1771977989,20,,Aggregated,193.400000,0.000000,77,78,78,79,80,82,86,97,170,190,200,18326,0,77,77.79424002910109,72.1800829996937,204.67412500147475,1248.0769944341373
1771977990,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,82,85,97,170,190,200,18521,0,77,77.78473143935707,72.1800829996937,204.67412500147475,1247.8609686302036
1771977991,20,,Aggregated,193.800000,0.000000,77,78,78,79,80,82,85,97,170,190,200,18717,0,77,77.77550756170119,72.1800829996937,204.67412500147475,1248.2208153015974
1771977992,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,82,85,96,170,190,200,18911,0,77,77.76412768559966,72.1800829996937,204.67412500147475,1247.4549204166888
1771977993,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,82,85,96,170,190,200,19101,0,77,77.75665423817306,72.1800829996937,204.67412500147475,1247.7763467881264
1771977994,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,82,85,96,170,190,200,19299,0,77,77.75086964181189,72.1800829996937,204.67412500147475,1247.7452199595834
1771977995,20,,Aggregated,194.000000,0.000000,77,78,78,79,80,82,85,96,170,190,200,19489,0,77,77.75466107862545,72.1800829996937,204.67412500147475,1248.6430294012007
1771977996,20,,Aggregated,193.500000,0.000000,77,78,78,79,80,82,85,96,170,190,200,19687,0,77,77.74702635918723,72.1800829996937,204.67412500147475,1248.5836338700665
1771977997,20,,Aggregated,192.600000,0.000000,77,78,78,79,80,82,85,96,170,190,200,19882,0,77,77.7421960154067,72.1800829996937,204.67412500147475,1249.1390705160447
1771977998,20,,Aggregated,192.900000,0.000000,77,78,78,79,80,82,85,95,170,190,200,20075,0,77,77.7337858306508,72.1800829996937,204.67412500147475,1249.1964632627646
1771977999,20,,Aggregated,195.300000,0.000000,77,78,78,79,80,82,85,95,170,190,200,20272,0,77,77.72452051521053,72.1800829996937,204.67412500147475,1248.7950868192581
1771978000,20,,Aggregated,194.100000,0.000000,77,78,78,79,80,82,85,95,170,190,200,20466,0,77,77.71519115090176,72.1800829996937,204.67412500147475,1248.709469363823
1771978001,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,82,85,95,170,190,200,20659,0,77,77.71372965643945,72.1800829996937,204.67412500147475,1248.7997966987753
1771978002,20,,Aggregated,194.100000,0.000000,77,78,78,79,80,81,85,94,170,190,200,20852,0,77,77.70579675884476,72.1800829996937,204.67412500147475,1248.2704776520238
1771978003,20,,Aggregated,194.200000,0.000000,77,78,78,79,80,81,85,94,170,190,200,21048,0,77,77.69950884000448,72.1800829996937,204.67412500147475,1248.8501995438996
1771978004,20,,Aggregated,193.900000,0.000000,77,78,78,79,80,81,85,94,170,190,200,21242,0,77,77.69044070998177,72.1800829996937,204.67412500147475,1248.4469447321344
1771978005,20,,Aggregated,194.000000,0.000000,77,78,78,79,80,81,85,94,170,190,200,21439,0,77,77.68313313090079,72.1800829996937,204.67412500147475,1248.562899388964
1771978006,20,,Aggregated,194.500000,0.000000,77,78,78,79,80,82,85,96,170,190,200,21623,0,77,77.73122049541658,72.1800829996937,204.67412500147475,1248.1429496369606
1771978007,20,,Aggregated,194.700000,0.000000,77,78,78,79,80,82,85,96,170,190,200,21809,0,77,77.73590120007205,72.1800829996937,204.67412500147475,1248.3570085744418
1771978008,20,,Aggregated,193.400000,0.000000,77,78,78,79,80,82,85,95,170,190,200,22006,0,77,77.73024696566264,72.1800829996937,204.67412500147475,1247.9981823139144
1771978009,20,,Aggregated,192.600000,0.000000,77,78,78,79,80,82,85,95,170,190,200,22202,0,77,77.72732113171404,72.1800829996937,204.67412500147475,1248.479461309792
1771978010,20,,Aggregated,192.700000,0.000000,77,78,78,79,80,82,85,95,170,190,200,22394,0,77,77.72208682099276,72.1800829996937,204.67412500147475,1248.4312762347058
1771978011,20,,Aggregated,192.700000,0.000000,77,78,78,79,80,81,85,95,170,190,200,22593,0,77,77.71623069115424,72.1800829996937,204.67412500147475,1248.8451290222636
1771978012,20,,Aggregated,192.300000,0.000000,77,78,78,79,80,81,85,95,170,190,200,22788,0,77,77.7096469431835,72.1800829996937,204.67412500147475,1249.3281551693874
1771978013,20,,Aggregated,192.900000,0.000000,77,78,78,79,80,81,85,95,170,190,200,22981,0,77,77.70419625974847,72.1800829996937,204.67412500147475,1249.4270919455203
1771978014,20,,Aggregated,192.900000,0.000000,77,78,78,79,80,81,85,94,170,190,200,23178,0,77,77.69888260921306,72.1800829996937,204.67412500147475,1249.3682371214081
1771978015,20,,Aggregated,193.100000,0.000000,77,78,78,79,80,81,85,94,170,190,200,23373,0,77,77.69333625462347,72.1800829996937,204.67412500147475,1249.1782398493988
1771978016,20,,Aggregated,193.300000,0.000000,77,78,78,79,80,81,85,94,170,190,200,23568,0,77,77.6865124637394,72.1800829996937,204.67412500147475,1249.0756958587915
1771978017,20,,Aggregated,193.100000,0.000000,77,78,78,79,80,81,85,94,170,190,200,23760,0,77,77.67987268474057,72.1800829996937,204.67412500147475,1249.2472222222223
1771978018,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,81,85,93,170,190,200,23954,0,77,77.67575127629597,72.1800829996937,204.67412500147475,1249.2463471654003
1771978019,20,,Aggregated,194.400000,0.000000,77,78,78,79,80,81,85,93,160,190,200,24150,0,77,77.67268246179749,72.1800829996937,204.67412500147475,1249.4220703933747
1771978020,20,,Aggregated,194.300000,0.000000,77,78,78,79,80,81,85,93,160,190,200,24342,0,77,77.67501387008093,72.1800829996937,204.67412500147475,1249.3108208035494
1771978021,20,,Aggregated,194.700000,0.000000,77,78,78,79,80,81,85,93,160,190,200,24535,0,77,77.67120683201468,72.1800829996937,204.67412500147475,1249.452781740371
1771978022,20,,Aggregated,194.800000,0.000000,77,78,78,79,80,81,85,93,160,190,200,24724,0,77,77.6786409762366,72.1800829996937,204.67412500147475,1249.0279889985438
1771978023,20,,Aggregated,194.100000,0.000000,77,78,78,79,80,81,85,93,160,190,200,24921,0,77,77.68061724728005,72.1800829996937,204.67412500147475,1248.848320693391
1771978024,20,,Aggregated,193.500000,0.000000,77,78,78,79,80,82,85,95,170,190,200,25094,0,77,77.7281880994816,72.1800829996937,204.67412500147475,1248.7751653781781
1771978025,20,,Aggregated,193.600000,0.000000,77,78,78,79,80,82,85,95,170,190,200,25297,0,77,77.72787157225565,72.1800829996937,204.67412500147475,1249.1345218800648
1771978026,20,,Aggregated,192.800000,0.000000,77,78,78,79,80,81,85,94,170,190,200,25493,0,77,77.72480620269694,72.1800829996937,204.67412500147475,1249.6223276977994
1771978027,20,,Aggregated,192.200000,0.000000,77,78,78,79,80,81,85,94,170,190,200,25686,0,77,77.7192142746001,72.1800829996937,204.67412500147475,1249.6358327493576
1771978028,20,,Aggregated,192.000000,0.000000,77,78,78,79,80,81,85,94,170,190,200,25882,0,77,77.71486086822397,72.1800829996937,204.67412500147475,1249.468201839116
1771978029,20,,Aggregated,192.300000,0.000000,77,78,78,79,80,81,85,94,170,190,200,26075,0,77,77.70755725895826,72.1800829996937,204.67412500147475,1249.120268456376
1771978030,20,,Aggregated,192.700000,0.000000,77,78,78,79,80,81,85,94,170,190,200,26271,0,77,77.7017792888869,72.1800829996937,204.67412500147475,1248.9733165848274
1771978031,20,,Aggregated,192.300000,0.000000,77,78,78,79,80,81,85,93,170,190,200,26468,0,77,77.69666160666945,72.1800829996937,204.67412500147475,1248.9473704095512
1771978032,20,,Aggregated,192.400000,0.000000,77,78,78,79,80,81,85,93,170,190,200,26664,0,77,77.69028420586788,72.1800829996937,204.67412500147475,1248.9481698169816
1771978033,20,,Aggregated,192.800000,0.000000,77,78,78,79,80,81,85,93,170,190,200,26856,0,77,77.68769419262985,72.1800829996937,204.67412500147475,1248.7732350312779
1771978034,20,,Aggregated,193.400000,0.000000,77,78,78,79,80,81,85,93,160,190,200,27054,0,77,77.6819118055083,72.1800829996937,204.67412500147475,1248.9402676129223
1771978035,20,,Aggregated,193.700000,0.000000,77,78,78,79,80,81,85,93,160,190,200,27246,0,77,77.6806324597462,72.1800829996937,204.67412500147475,1249.4424869705645
1771978036,20,,Aggregated,193.900000,0.000000,77,78,78,79,80,81,85,93,160,190,200,27443,0,77,77.6745043027088,72.1800829996937,204.67412500147475,1249.283205188937
1771978037,20,,Aggregated,194.600000,0.000000,77,78,78,79,80,81,84,92,160,190,200,27637,0,77,77.66962188961362,72.1800829996937,204.67412500147475,1249.1195498787856
1771978038,20,,Aggregated,195.000000,0.000000,77,78,78,79,80,81,84,92,160,190,200,27831,0,77,77.66511003913934,72.1800829996937,204.67412500147475,1249.3879846214652
1771978039,20,,Aggregated,195.000000,0.000000,77,78,78,79,80,81,84,92,160,190,200,28025,0,77,77.6611888905709,72.1800829996937,204.67412500147475,1249.363247100803
1771978040,20,,Aggregated,194.500000,0.000000,77,78,78,79,80,81,84,92,160,190,200,28223,0,77,77.65625008986568,72.1800829996937,204.67412500147475,1249.3398292173051
1771978041,20,,Aggregated,194.700000,0.000000,77,78,78,79,80,81,84,92,160,190,200,28418,0,77,77.65213076037442,72.1800829996937,204.67412500147475,1249.0640087268632
1771978042,20,,Aggregated,195.100000,0.000000,77,78,78,79,80,81,84,92,160,190,200,28611,0,77,77.64844272260359,72.1800829996937,204.67412500147475,1248.8357974205726
1771978043,20,,Aggregated,194.800000,0.000000,77,78,78,79,80,81,84,93,160,190,200,28798,0,77,77.68090063807752,72.1800829996937,204.67412500147475,1248.490520175012
1771978044,20,,Aggregated,194.800000,0.000000,77,78,78,79,80,81,84,93,160,190,200,28992,0,77,77.67796705375177,72.1800829996937,204.67412500147475,1248.8084299116997
1771978045,20,,Aggregated,193.200000,0.000000,77,78,78,79,80,81,84,93,160,190,200,29183,0,77,77.67512678992492,72.1800829996937,204.67412500147475,1248.728609121749
1771978046,20,,Aggregated,193.500000,0.000000,77,78,78,79,80,81,84,92,160,190,200,29380,0,77,77.6704032216279,72.1800829996937,204.67412500147475,1248.7027569775357
1771978047,20,,Aggregated,193.600000,0.000000,77,78,78,79,80,81,84,92,160,190,200,29569,0,77,77.66468056286959,72.1800829996937,204.67412500147475,1248.5382664276776
1771978048,20,,Aggregated,193.500000,0.000000,77,78,78,79,80,81,84,92,160,190,200,29768,0,77,77.65818027669087,72.1800829996937,204.67412500147475,1248.9752082773448
1771978049,20,,Aggregated,193.100000,0.000000,77,78,78,79,80,81,84,92,160,190,200,29962,0,77,77.65314230046233,72.1800829996937,204.67412500147475,1249.2921367064948
1771978050,20,,Aggregated,193.300000,0.000000,77,78,78,79,80,81,84,92,160,180,200,30162,0,77,77.64726808074289,72.1800829996937,204.67412500147475,1249.6166368277966
1771978051,20,,Aggregated,193.500000,0.000000,77,78,78,79,80,81,84,92,160,180,200,30357,0,77,77.64264377558403,72.1800829996937,204.67412500147475,1249.6975985769345
1771978052,20,,Aggregated,193.500000,0.000000,77,78,78,79,80,81,84,92,160,180,200,30560,0,77,77.63881734199782,72.1800829996937,204.67412500147475,1249.6464332460732
